Review_Date,Author,Rating,Review_Title,Review,Review_Url
28 September 2008,RMS1949,10," Should be in the Top 10 All-Time.
","Because IMDb has too many fanboys who think Batman should be the top rated film of all-time, movies like Titantic will never succeed here. Great storytelling, a historical background, good acting, excellent directing, great special effects and a beautiful soundtrack.. Titantic won all those Oscars and is the highest grossing film of all-time. I don't think anyone involved with it will lose any sleep on how it's rated at this site. I loved it when it came out and still watch it a lot.. It's the type of film that makes being a movie fan a joy. It's film making at it's best and no moron trying to put it down will ever change that.",/review/rw0436929/?ref_=tt_urv
7 September 1999,TxMike,," Even better the second, third, and fourth times around.
","This is a May 2020 update, as I have watched this maybe 5 or 6 times over the years, most recently last night. Yes, it is long, and they probably spend too much time showing the carnage during the actual sinking, but after I start watching it and become immersed yet again the time figuratively flies.",/review/rw0436929/?ref_=tt_urv
28 December 2010,cinemaniac_x,10," An epic, a classic, and one of the greatest love stories of all time
","What movie comes to mind when you think of compelling, memorable characters, spectacular visual effects, a fantastic score, and a beautiful, tragic plot? What movie has captured the hearts and imagination of people of all ages around the world? What movie has retained its charm and ­appeal for over a decade, and has earned a rightful place in cinematic history? The answer is Titanic, the 1997 film that opened with low expectations and then astounded the public with its massive success. As the highest-grossing film of all time and winner of 11 Academy Awards, including Best Picture and Best Director, Titanic raises hopes for moviegoers and does not disappoint.",/review/rw0436929/?ref_=tt_urv
8 November 1998,Tetsel,6," Not Bad, Not Bad At All
","Ok ok ok... There is nothing wrong with Leo Di Caprio except that us guys wish we had his looks... His acting in Titanic was sub-par, but I've seen him do very excellent jobs in This Boy's Life and Romeo and Juliet, so I can't knock him for one average job. I've also seen Winslet do a better job, despite her Oscar nomination. James Cameron is a great special effects director, and I think some day people will look at him as one of the great influences of 1980's and 90's popular film. I enjoyed the film, although I did not LOVE it, but that's ok. The music was appropriate, if a little overdone, but the romance was great. No, I am not a fan of romance, but obviously for millions of girls out there it was VERY effective. Bravo to Cameron, and if it made more money than some of us think it deserved, well, that's showbusiness!",/review/rw0436929/?ref_=tt_urv
7 October 2014,xsophietaylorx,10," my favourite film
","Titanic is my favourite film off all time. I can watch this film night after night and never get bored of it. Every time I watch it I feel like I experience a range off different emotions to the previous time watching it. Titanic is just such a beautiful thing it really does win the heart of the audience, the film makes you cry and laugh it is a tale of history and romance. Leonardo Dicaprio plays Jack Dawson a character you can't help but fall in love with. This is one of James Cameron's brilliant pieces of work. I would recommend this film to anyone, It is beyond me how people can say they don't like this film I mean what is not to like?",/review/rw0436929/?ref_=tt_urv
7 January 2007,NYYfanlife90,9," Excellent movie!! One of my favorites.
","I loved Titanic a lot. I wasn't around when the Titanic actually sank. But this movie made me glad i wasn't around to see it. The artwork and the storyline really keeps you wanting more and more from this film. The acting was pretty good and the love couple of Jack and Rose definitely didn't make this movie boring because i wanted to see what would have happened in the end when the ship would have sank. Some very minors things with the movie was that the acting was a bit corny in a couple of areas, and the fact that they didn't go a bit more into detail with the characters but doesn't make it bad in anyway what so ever. Another impressive is that after 10 years people are still talking about how great this movie is, and for some reason you haven't seen it yet, GO WATCH IT NOW!!!",/review/rw0436929/?ref_=tt_urv
23 May 2022,AttyTude0,1," Melodrammatic Soap Opera with Special Effects
","Saturday night, hubby wanted to watch this thing again and since it was too late to go shopping, or something, I agreed. I didn't like it the first time and I didn't like it the second time. Unlike wine, it didn't improve with age. Glad to see I am not the only one who was not taken in by Cameron's melodrammatic soap opera. At the time, everybody was going into raptures over this film. Me, I found only one redeemable feature: the soundtrack. Maybe because I never liked any of the actors - don't like Leo, hate Zane, can't stand Kate - but I could not wait for this sentimental mess to end.",/review/rw0436929/?ref_=tt_urv
12 June 1999,Altaira,," I broke down and watched it!
","I once had a dream.  A vision, if you will.  I had the idea that when I died at age 92, on my tombstone would be the words ""LAST WOMAN ON EARTH TO NEVER SEE TITANIC."" I thought I could do it. But, just as the Unsinkable Ship took a swift nosedive to the ocean floor, I too, hit an iceberg, and in a moment of weakness, watched The Epic. I was the out-spoken, Titanic-bashing zealot who claimed ""it couldn't possibly be that good! It's all effects!"" Well, my attitude hasn't changed much. Now, with my melted resolve, I ask, what was all the hype about? The ""I'm king of the world!"" was just too much. I suppose knowing Leo was going to turn Human Popsicle sort of ruined the moment, too.  The effects were impressive, but I just didn't feel involved. Yes, Leo's a looker, and I assume men say the same of Kate, but I was looking for something more.",/review/rw0436929/?ref_=tt_urv
2 February 2006,xxzerowildfirexx,9," The new Romeo and Juliet
","Yeah, admitted, I love this movie. Which is nothing to be ashamed of; great movie, great directing, great set, great scale, great canvas, great story. Being a rookie filmmaker myself, I have many inspirations; but among my core favorites are Lord of the Rings, Star Wars, Batman (Joel Schumacher aside), and Titanic. Its the quintessential love story, and I don't think there is any particular scene, or even a single shot, that lacks superb creative insight.",/review/rw0436929/?ref_=tt_urv
16 October 2002,remember_the_daze,10," A Beautiful Masterpiece.
",I loved this movie since I was 7 and I saw it on the opening day. It was so touching and beautiful. I strongly recommend seeing for all. It's a movie to watch with your family by far.,/review/rw0436929/?ref_=tt_urv
13 November 2005,titanrd1,10," Utterly Perfect
","Why do I love this movie? ...where to begin?? To start out with, I'm a male and couldn't care less for DiCaprio. I went to see the film because I thought the sinking scenes looked cool. I still remember sitting in the theater watching the opening scenes and wondering what the hell I was watching. It wasn't what I expected. I sat watching with slight interest, a beautiful love story but I was always anticipating the iceberg's appearance. By the time the ship did begin sinking the love story had worked it's magic, I cared for Rose and Jack, I cared for the passengers and crew and Somehow I found myself hoping against logic that the ship wouldn't sink. When Jack died and Rose begins ""1500 people went into the sea..."" I was crying harder than I'd ever cried and I've never cried at a film before or since. It just hit me like a ton of bricks that 1500 people died the same way jack did, and while jack may have never existed, those other 1500 did. Some people bash this film for the love story, but it helps the audience relate on an emotional level and offers an unforgettable experience if you open your heart to it. For the last 15 minutes or so I kept hoping it wouldn't end because I doubted any ending would be satisfactory. I was pleasantly surprised though for I consider the final scene in this film to be one of the most satisfying cinematic endings ever. When the lights came on I looked around and I can honestly say that I wasn't the only person sobbing - not by a long shot. I left the theater (at nearly midnight not the least bit tired) feeling like I had just seen the best film ever made and that I would never again see something like it. Thus far, I stand by that. ",/review/rw0436929/?ref_=tt_urv
28 March 2007,archienina99,4," Who doesn't love a good-looking romance?
",I have a great value for James Cameron's Titanic.,/review/rw0436929/?ref_=tt_urv
21 December 2003,samody,," What,she couldn't have moved over a bit so he could get on the door also???
",It's the love of your life & you're going to just let him freeze to death while you lay sprawled on the door?,/review/rw0436929/?ref_=tt_urv
2 September 2007,rudimir-bombardinovic,10," Masterpiece underrated
","I saw this movie few hours ago and I can't help asking myself same question: ""Why is it so poorly rated?""",/review/rw0436929/?ref_=tt_urv
27 September 2020,sauravjoshi85,9," Watching in 2020, still looks fresh.
","Titanic is a drama romantic movie directed by James Cameron and stars Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, Frances Fisher, and Late Bill Paxton.",/review/rw0436929/?ref_=tt_urv
22 March 2000,Quinoa1984,7," Well Done, yet over rated
","James Francis Cameron's Titanic is a well done film, but I think it gets more credit than it deserves.  True, the film won eleven Academy awards (including 3 for Cameron and 2 for composer James Horner), but I think it shouldn't had been ranked so high- like with Ben-Hur status.",/review/rw0436929/?ref_=tt_urv
15 August 2000,pleiades10,10," I didn't want to believe the hype, but....
","I have been fascinated by the story of the White Star Line's most luxurious liner that sank on her maiden voyage, ever since I first learned of it 20 years ago, and my Dad would always say ""And they STILL don't know where she came to rest..."" Remember, it wasn't until 1985 when National Geographic found the wreck.",/review/rw0436929/?ref_=tt_urv
31 August 2015,airwin-35946,10," This movie will make you laugh, cry, and learn all in one!
","Even though some of the actual events did not occur in reality as portrayed in the film, I feel as if the film portrayed the events to the best of their ability. I thought that the film did a good job of displaying the hardships and diversity between social classes. The character's interactions and emotions about the situations and conflicts they were faced with were also depicted well. Leonardo DiCaprio (one of my favorite actors) and Kate Winslet play amazing roles as Jack and Rose, and they do it justice! The connection and relationship between the two is a story in itself within the film as well as the ship's tragedy.",/review/rw0436929/?ref_=tt_urv
12 August 2012,gwnightscream,7," ""Good Romantic Drama!""
","Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, Frances Fisher, Gloria Stuart, Suzy Amis, Victor Garber, Jonathan Hyde, David Warner and Bill Paxton star in James Cameron's 1997 drama. This begins with oceanographer, Brock Lovett (Paxton) and his crew searching deep into the abyss for the legendary doomed ship, Titanic. After he finds a portrait of a young woman, an elderly woman, Rose DeWitt Bukaker (Stuart) contacts him and comes aboard his boat with her young granddaughter, Lizzy (Amis). Rose is asked to remember her experiences on Titanic 84 years prior and she begins talking about the ship, her romance with young artist, Jack Dawson (DiCaprio) and their last hours on Titanic. Winslet plays, Young Rose, Fisher plays her mother, Ruth, Zane plays Rose's demanding fiancée, Cal Hockley, Bates plays Ruth's friend, Molly Brown, Garber plays Thomas Andrews, the designer of Titanic, Hyde plays Bruce Ismay, the namer of Titanic, Warner plays Cal's security aide, Spicer Lovejoy and Eric Braeden (Victor Newman on The Young & The Restless) makes an appearance as Molly's friend, John Jacob Astor. This is a good love story, Leo and Kate have great chemistry and James Horner's score is excellent as usual. I recommend this good romantic drama.",/review/rw0436929/?ref_=tt_urv
20 December 2020,supermxy,10," Masterpiece
","This movie is a masterpiece. Dont unterstand the low rating, its a shame.",/review/rw0436929/?ref_=tt_urv
3 March 2014,Just-Being-Me,10," 1 of the best films out there
","Titanic is brilliant. Every single actor knows how to act, i never saw 1 bad actor. I love everything about this film. 1 of Leo's better films i think and i would recommend to anyone that likes romance with great acting (also with top actors and actress's.",/review/rw0436929/?ref_=tt_urv
20 December 2019,Students_SimoneVeil,9," TITANIC, an incredible true drama story
","I think that is one of the best movies of all times ,
because the plot is amazing and it's a true story .It was really,really sad at the end . But I think that the way Jack died is stupid because there was enough place on the floating wood piece for two persons .The cast was very good with Leonardo Dicaprio and Kate Winslet .The specials effects when the boat hit the iceberg or when the boat
get broken were awesome .But I didn't really like the romance part at the beginning of the movie .It's an old movie,it was released on the seventh January 1998 but the specials effects are still good today.",/review/rw0436929/?ref_=tt_urv
16 July 2019,kriscot-48548,8," A good time
",,/review/rw0436929/?ref_=tt_urv
30 March 1999,Verbal-17,," The most overrated movie of all time
","Before anything, let me say that this was a very good movie: the special effects were incredible, and the final hour was spellbindingly powerful. And if the entire movie had been about this, had been about the Titanic itself, then I would have loved it. However, it wasn't. Instead, it supplies us with two and a half hours of a boring, predictable, badly written and badly acted romance that is no different than any other movie romance that has been seen in the past 10 years. Let's see: a pretty girl is engaged to a rich snob because of pressure from her parents, and then a young drifter (who looks suspiciously like a 25 year-old model) ""rescues"" her, and they fall in love. Gee, no cliches so far. Some of the script was awful. For example, at the beginning, Rose says, ""You think you can save me?"" and Jack responds, ""No, only you can do that."" That's fine, except then at the end, old Rose tells her granddaughter, ""there was a man named Jack who saved me, in all the ways a person can be saved."" Which is a total contradiction to what Jack told her. And the worst line of the whole movie (or any movie I've seen in recent years): the ship is going down. Right in front of their eyes thousands of innocent men, women and children are dying. So what does Rose do? She looks at Jack, smiles, and says, ""Look honey, this is where we first met!"" How dramatic! I wanted to puke. I realize that I'm nitpicking here, but my point is, if you're going to make a drama about such an important event, why give us two hours of watching Kate Winslet spit over the edge of a ship and other such things? I've met some morons say that they consider this to be the ""greatest movie ever made."" Say WHAT?! Better than Star Wars? Better than The Godfather? Better than Casablanca? Better than Schindler's List?! Get a grip, people- it's a good movie, but you're blowing it way out of proportion.",/review/rw0436929/?ref_=tt_urv
15 July 2006,TimeForChillie,7," Blakespot Reviews: Titanic
","Titanic, 1997 People would talk about Titanic, I would say, ""I've never seen it."" They would say, ""why won't you see it?"" I'd say, ""I don't really have anything against seeing it. I just don't think I'll like it that much."" I figured it would probably be a 5 or a 6. Why spend 3 hours watching a 5 or a 6 when I can pick out any random short movie in the video store and it will probably be a 5 or a 6. Well I finally saw it and you know what... it was good! I had heard a lot of s#*t talked about this movie, but on the other hand it won all those Oscars... I didn't really know what to expect. But I gotta say it was pretty good. Nice acting, good plot, pretty good character development... really a pretty enjoyable watch. I'm not beating myself up for taking so long to watch it or anything, but I'm also glad to finally have it watched.",/review/rw0436929/?ref_=tt_urv
2 February 2021,wuapktjphq,10," Only Once
","This movie is a 10/10, 100/100, and 1000/1000. Whoever gave this film a rating between 7-8 and below is not in their right mind. There is no movie on this planet that has made a bigger emotional impact. Words such as epic and unique are small for this movie. The right selection of words to describe this movie would be ""only once"".",/review/rw0436929/?ref_=tt_urv
19 April 1999,Estella,," Overrated...good, but overrated
","No way is this the greatest film of all time. Not by a long shot. To compare this to GONE WITH THE WIND and Leo and Kate's performances to that of Viven Leigh and Clark Gable is ridiculous. Though Titanic IS good, it is no film of all time. Leo and Kate, though excellent in their performances are no Gable and Leigh, and though the film may be an epic, the ludicrous amount of Oscars slapped onto it (SO predictably) makes it less enjoyable because of the tons of hype lavished on it. Gone With The Wind was made at a time when films won Oscars for being GOOD. Today it depends on what film has the most budget and hype! Titanic: GWTW of the 90's? I think not.",/review/rw0436929/?ref_=tt_urv
29 October 2021,questl-18592,6," The Movie about people who make stupid choices and the ships that punish them
","So, bit of backstory for me and this movie. When I was but a wee moviegoer my birthday came around and there were two big movies playing: Titanic and Flubber. At that age? I wanted to see Flubber, hands down, no question. We saw Titanic. Ever since then, I've had something of an unfair distaste for this one but recently I thought, ""It's been years, Cameron made it... I need to give it a fair chance.""",/review/rw0436929/?ref_=tt_urv
22 August 2000,madshell,10," A Modern Masterpiece
","In James Cameron's finest film to date, he writes and directs a period piece worthy of its name, and a solemn homage to those who passed on that fateful night in 1912. The labour of love's only due comparison is to Hollywood's yesteryear classics such as ""Gone With The Wind.""",/review/rw0436929/?ref_=tt_urv
19 September 1998,Kinglink,1," AWFUL!
","This Movie is everything that a movie should not be.  Who cares about money, the feeling is not there like it is in Citizen Kane, or Godfather, or Casablanca.  It is just stupid.  Please, do not see this movie, which brings down the standards of movies everywhere.",/review/rw0436929/?ref_=tt_urv
23 March 2001,dwpollar,10," Excellent big movie, for a big event...
","1st watched 8/6/1998 - 10 out of 10(Dir-James Cameron): Excellent big movie, for a big event involving a big boat with directing of Titanic proportions(stop me please!!).  Tremendous detail on Titanic's sinking with a believable love story attached.",/review/rw0436929/?ref_=tt_urv
21 January 2021,paulatepc66,10," Genius
","Tragic love story, epic historical disaster, mind numbing visual effects. Best film ever.",/review/rw0436929/?ref_=tt_urv
23 September 1999,JJHH,3," Very dissapointing movie
","This movie had it's themes backwards: the part about the Titanic itself was incredibly well done, and very suspenseful.  However, the love story was more predictable than the story of the ship.  It was the stock love story, which has been beaten to death over the years.  Leonardo Di Caprio gave an un-convincing performance which destroyed the movie even further.",/review/rw0436929/?ref_=tt_urv
14 May 2012,achraj,10," Couldn't be any better than this.....
",I saw this movie again and again & noticed more and more dedication and love for this movie..,/review/rw0436929/?ref_=tt_urv
2 March 2003,zapdude,7," In the Middle
",I managed to avoid watching this movie for years. I'm surprised that its rating here on IMDB is 7.0,/review/rw0436929/?ref_=tt_urv
27 August 2008,gcd70,7," Grand Production of an Amazing Tale
","James Cameron has come of age in delivering this grand production of an amazing tale, one of the most fascinating true stories around. ""Titanic"" is every bit as good as everyone has been saying. You can see the three hundred million dollars up on the screen. Authenticity is second to none, as new footage is seamlessly faded in from old. Spectacular and awesome to say the least.",/review/rw0436929/?ref_=tt_urv
2 November 1998,dick-53,," grossly over rated
","Too bad the saccharine plots, banal dialogue and music,and patently phony seascapes diminished the special effects,which were well done.The crude behavior and talk of the salvage team in the Titanic graveyard were particularly offensive.",/review/rw0436929/?ref_=tt_urv
11 March 2002,joseayarza,10," One of the best movies I've ever seen
","This movie is perfect. The love story was believable, the acting was great, special effects were wonderful... This movie couldn't be better!! This is only movie I've bought. I like to watch it again and again. Truly a masterpiece.",/review/rw0436929/?ref_=tt_urv
18 October 2012,ashdoc53,9," review of 3D version of titanic
",There's a place to live and a place to die.....,/review/rw0436929/?ref_=tt_urv
2 February 1999,michaelf,4," Average at best; Overrated at worst
","""Titanic"" is an average film at its best.  But certainly it is the most overrated movie in history.",/review/rw0436929/?ref_=tt_urv
27 May 2007,Luigi Di Pilla,8," Titanic is a must see for every one
","Thank you very much for all the staff for this unforgettable and very special movie. Director James Cameron delivers an example how a deep and perfect developed story takes your breath away with high emotional elements. It's not the usual love romance film but it has some of its magic moments. At the end I couldn't avoid tears in my eyes and wished really another end. Leonardo Di Caprio will remain for ever in my heart with the sweet soundtrack and I don't understand why he didn't get the Oscar for his outstanding performance. Anyway, Di Caprio counts no doubt as one of the best actors in the present. At least TITANIC won 11 Oscars and I am not surprised because everything is perfect. The scenery on the Titanic was wonderful done and the special effects were great. The DVD will take a great place in my best of DVD collection. My wife and me rate a solid 8/10. A must see for every cinema fan.",/review/rw0436929/?ref_=tt_urv
22 March 2023,varmashish,9," Great love Story
",I am 27 years old this movie came out when I was 3 and I just watched it for the first time and I am kicking myself in the behind for not watching it way before now. This is the BEST movie and GREATEST love story I've ever seen. This movie really got me in my feelings. They could not have chosen anyone better than Leonardo DiCaprio( he is gorgeous) and Kate Winslet to play jack and rose. They played those characters with so much heart and feeling that it almost seemed like real life. You could tell they really gave it their all and I cried like a baby at the end. And the music My heart will go on by Celine Dion was the PERFECT song for this movie. It just really moves you. And the way they recreated the titanic was PHENOMENAL from all the rooms to the stair case and to the actual sinking of the ship made you feel like you were there in real life. Like I said you will not be disappointed. The GREATEST love story ever.,/review/rw0436929/?ref_=tt_urv
29 January 2000,Sargonarhes,," ZZzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
","Did I really need to see this? No, not really. In fact I only needed to see 5 minutes of it to know what was going to happen, then I fell asleep for the rest of the 2 hours and 55 some odd minutes.",/review/rw0436929/?ref_=tt_urv
19 June 2017,o-31546,9," A true history, a imaginary story, a miracle.
",A pioneering significance is that it put money and technology together to create a new model at that time. Cameron always focus on technical movies. ,/review/rw0436929/?ref_=tt_urv
22 April 2005,gaiter88,3," This film is a bit like Marmite!
","So you either love it or you hate it, I personally fall in to the hate camp. However I do feel that may be hate is perhaps too a strong a word to be using (it really should be reserved for the likes of Michael Schumacher and Roy Keane!).",/review/rw0436929/?ref_=tt_urv
2 February 2000,Umblezi,2," Good Will Hunting and LA Confidential were much better
","Too bad about the cheesy special effects- at least the storyline and acting were good. I firmly believe this film winning best film is the most unjust occurrence at the academy awards, along with CITIZEN KANE not winning best picture, and Marlon Brando for best actor in A STREETCAR NAMED DESIRE. The screenplay and the acting are the most important aspects of any film, and since Titanic was deficient in both areas it should not have received the honour of best film. Granted, the special effects are wonderous and should be honoured, but as a whole the film was not a masterpiece, it did not inspire, and they took far too long to die. There were far better films in 1997, due to their superior screenplay and acting talent, but they were snubbed because of this. It really makes one question the credibility of the academy.",/review/rw0436929/?ref_=tt_urv
5 April 2018,broaded,1," James Cameron is a HACK and aTitanic is easily the most OVERRATED film of all time and that's a FACT!
","Titanic is definitely by far the most OVERRATED motion picture of all time, filled with two idiotic and selfish lead characters that overlooks to true tragedy of the sinking of the great ocean liner.",/review/rw0436929/?ref_=tt_urv
7 February 1999,Bram-5,," Everyone's confused
","Hold on a moment, Roger Ebert and everyone else who gave this movie a high rating. The Titanic sank in 1912 with a large death toll, and over 1500 stories of bravery, cowardice, selfishness, regret, horror, nobility, and so on. Titanic is a movie about the event and, unfortunately, only a triumph for the special effects people. The script is trite, making cheap melodrama of tragedy. To see the spectacular sinking, you only need to view the last half hour or so.",/review/rw0436929/?ref_=tt_urv
9 February 2021,yeswanthvarma19,10," Top notch!!
",This is best love story i have seen in my 21 years of my life!!,/review/rw0436929/?ref_=tt_urv
19 May 2022,mobilefreelancerr,10," Never cried in a movie in my life
",So a tragic story i saw on the news about a guy who died during the titanic pose lead me to this movie.,/review/rw0436929/?ref_=tt_urv
13 September 2021,zac-04879,8," A True Classic Belonging at the Top of the ""Epic"" Genre
","The film masters in fictionalising a firm love tale and gently pressing it in between a beautifully intense reenactment of the Titanic's disastrous tragedy. Although it's not what you'd class as a romantic thriller, it's incredibly romantic and very thrilling; audiences will specifically admire just the romance, the thrills, or both! And within a runtime of 3 hours, James Cameron portrays the fluently-designed story in a way that never gets boring, constantly moves swiftly, and remains a true classic.",/review/rw0436929/?ref_=tt_urv
24 January 2002,drobins4,," There probably are longer films, but....
","Pre-iceburg this film is one of the most boring of all time, with a cheesy romantic plot. After the iceburg it gets more interesting but is still pretty dreadful. I particularly hated the awful song (you know which one I mean). It is also inexcusable that American script writers took one of the actual crew of the Titanic and turned him into a murderer. Why couldn't they have made up another character if they had to have a gun-wielding officer.",/review/rw0436929/?ref_=tt_urv
26 October 1998,kent-11,1," Goddawfulll! 100 MillonDollars and not a dime for a script
","Anachronistic dialogue, pathetic direction (did they really all sleep through it at Oscar time?)  Impossible behaviour for that day and time. Absolutely nothing worth spending any money on.  Even the sets and costumes reeked of ineptitude and a vast failure in research.",/review/rw0436929/?ref_=tt_urv
18 December 2018,shuklaprakhar,10," Simply the best movie ever made
","This movie is 3 hours of pure pleasure , no matter how many times i watch it i never get enough of it. Every scene , every dialogue is a masterpiece which is impossible to recreate again .",/review/rw0436929/?ref_=tt_urv
29 November 2006,kira02bit,9," A modern old-fashioned classic
","This film shares a lot of parallels with the legendary Gone With the Wind. It is a romantic spectacle set against the backdrop of historical events and became both a huge Oscar-winning success and the surprise box office behemoth of its era. Another similarity it shares with the former is that following the success it is now considered ""hip"" to be derogatory and dismiss it as a Hollywood film. It is a Hollywood film, but not in the insulting manner that detractors would indicate. It is a sublime demonstration of what can happen when a visionary director puts his reputation on the line and uses the limits of what Hollywood has to offer to bring it to the screen.",/review/rw0436929/?ref_=tt_urv
15 May 2001,jimmy-21,1," Aghhh, this is so Bad!!!!!
","How can people say things like "" great movie"" ""Classic"" and ""Best of all time"" when talking about this excuse for a film!! It's terriable, the story is boring and has been done about 1,000,000,000 times before! The story has been fashioned to suit the Directors vision of what happened, history goes straight out the door!! This film makes ""Bill and Teds Bogus Journey"" look lika a film of epic proportion which is probably the greatst film ever made(which of course it's not)",/review/rw0436929/?ref_=tt_urv
18 June 2021,tamerhaddou-70008,10," A classic cinematic masterpiece that is immortal in the history of cinema
","The greatest films in the history of cinema and the best romance films, a wonderful story, a great immortal film in the history of cinema, James Cameron, the greatest directors in the history of cinema. Leonardo DiCaprio and Kate Winslet have excelled in acting. The movie was made very professionally. All I can say about the film is that it is a timeless classic, romantic cinematic masterpiece in cinema history. 10/10.",/review/rw0436929/?ref_=tt_urv
2 May 1999,Eric-62,," I Hate This Movie!!!
","When I first read Walter Lord's magnificent ""A Night To Remember"" in 1978 at the age of 9, I began a love affair with the story of the Titanic and her people that continues to this day, and it is partly responsible for my being a professional historian today.  It is because of that, that there have been few nights as disappointing to me as the one and only time I saw this movie.",/review/rw0436929/?ref_=tt_urv
16 April 2005,audission,3," Tries to be all things to all people
",It's a love story. A blockbuster. An historical account. A thriller. An action-fest. It's art-house. It's popcorn. It's.. it's... all of these and none.,/review/rw0436929/?ref_=tt_urv
21 May 2009,k-dhesi,10," Touching & Sensational. A Timeless Masterpiece.
","The movie Titanic makes it much more then just a ""night to remember."" It re writes a tragic history event that will always be talked about and will never been forgotten. Why so criticised? I have no idea. Could/will they ever make a movie like Titanic that is so moving and touching every time you watch it. Could they ever replace such an epic masterpiece. It will be almost impossible.",/review/rw0436929/?ref_=tt_urv
23 November 2015,leosmith-11166,9," A Beautiful Story
","Titanic, starring Leonardo DiCaprio and Kate Winslet, and superbly directed by James Cameron, is truly a beautiful story. The Film tells the story of the Titanic from a different perspective. Leonardo Plays Jack, as poor young man who just managed to get onto the Titanic, and Kate Winslet plays Rose, a rich young lady, whom with Jack does she fall in love DiCaprios acting is fantastic, same goes for Winslet. ",/review/rw0436929/?ref_=tt_urv
5 September 1999,LeonardZelig,," The greatest film ever? I doubt that.
","""Titanic"" has made a lot of friends since it first appeared in theaters, and I can't say that it doesn't deserve them.  Certainly, parts of the film are superb, moving, and really unparalleled among other films.  Then, there are those other parts that aren't.  What really bothers me about ""Titanic"" is that the weakest elements of the film seem to be those that have garnered the most praise among fans.  Allow me to elaborate.",/review/rw0436929/?ref_=tt_urv
14 March 2014,jOeLrOgErS90,10," The Greatest Movie of All Time
","It gets me every time, I'm an emotion wreck at the end. Titanic is the only few films I have watched that is just as enjoyable as the first watch.",/review/rw0436929/?ref_=tt_urv
3 January 2002,Sisiutil,7," Over-rated and over-blown but worth seeing
","When Michael Bay made Pearl Harbor, he must have been watching this film over and over again. He repeated many of its strengths and all of its weaknesses.",/review/rw0436929/?ref_=tt_urv
20 September 1998,wolters,2," What was all of the hype about?
","I was one of the ""few"" who didn't see Titanic in the theaters. I am not sure why. I am a big fan of James Cameron movies. Having enjoyed Aliens, The Abyss and The Terminator movies, I really thought I would enjoy Titanic. First of all, I really admired the set design and the special effects. Those alone really made the movie for me. I felt the acting was sub-par compared to most Cameron movies and the dialogue was very dull at times. The sub plots didn't interest me at all. Also, why was the movie given a PG-13 rating? One of the sub plots was about nude drawings and showing someone nude while they are being drawn? Couldn't they have come up with something more family oriented than a nude drawing recovered? Call me old fashioned, but I can't understand why this movie made so much money and it contained nude scenes? I wanted to see a movie that dealt with the events leading up to the wreck and didn't expect those scenes plus pre-marital sex! I am not sure how much of the film was the truth and what was embellished? I know it seems like I am hung up on this, but it took me off guard. To continue, I felt that the sinking scenes were well done and it continues to show how much ""disaster"" realism that James Cameron likes to include in his movies. Make your own mind up, but I felt that Titanic could have been a little better than it was!",/review/rw0436929/?ref_=tt_urv
24 September 2017,MuviFan73,9," Romance that did not sank with titanic!
",The movie puts light on the romance that Jack and Rose shared. Although Jack died that night but the love he placed in her heart will not die till she is alive. Titanic is among the first Hollywood movies that I got to see on television. I like this movie from the day I first saw it. It is just not about the emotions of the characters in the movie but the emotions of people who watch it as well.,/review/rw0436929/?ref_=tt_urv
16 December 2009,KnowOne1988,10," You're So Stupid Rose
","Titanic is a classic. I was really surprised that this movie didn't have a solid ten, overall in the IMDb user rankings. Maybe, it's just cool to not give Titanic credit nowadays, but when it was first made it was really something. When the movie came out people flocked to the theaters. When it came out on video my sister and i would watch it twice a day for a month. It was safe to say we were obsessed and for good reason. Some of the disaster scenes were hard to forgot, like the frozen baby, or the guy who committed suicide after killing someone in the unruly crowd. Many people died on that ship, and to convey that on film with the immediacy and emotion it needed is a hard challenge that James Cameron stepped up to. And let's not forget the amazing romance between Jack and Rose. Whether or not their relationship was a figment of someone's imagination it was lovely. They barely knew each other, but they would die for each other. They trusted each other. They sure as hell are giving Romeo and Juliet a run for their money. ""I'll never let go, Jack."" Titanic is a great film down to it's very core. It is a powerful story told through brilliant acting, excellent cinematography, beautiful music, and a crew full of hard and dedicated workers. It really blows my mind when someone says they hate this movie.",/review/rw0436929/?ref_=tt_urv
23 April 2021,postolachivalentin,9," There was enough space for 2
","Everyone saw this movie, so why does it still have a review page?",/review/rw0436929/?ref_=tt_urv
10 October 1998,showbiz-2,," This movie is a moving tribute to all who were part of the real Titanic disaster!
","I attended this movie prepared to see a another blockbuster rip-off. There have been many. Disappointing run of the mill stuff, each like the other in content and movement.",/review/rw0436929/?ref_=tt_urv
26 April 2015,sierranevadaentertainment,10," James Cameron
","I can congratulate to James Cameron for the directing the movie of ""Titanic"", I saw the scene was the iceberg hit the ship on the starboard side. I could ask Jim for some surprise for the book on the ship for the pictures was in it. So, I have a book called ""Lusitania: An Illustrated Biography"" by J. Kent Layton with Artwork by Tom Lear. I can ask him for some scriptwriting with it. I could it the name for the movie with 'Hamlet' on the ship. So, that is how it happened and now, I have work to do for my animation. I guess I'll be working harder as I thought. Don't worry, I will be reading for some books for some biography to do for it. Thank you so much.",/review/rw0436929/?ref_=tt_urv
